id,left,top,right,bottom,row_index,col_index,grid_area,density,b_area_sum,building_density,density_final1,green_mean
1540,1121602.539600000018254,1676707.949100000085309,1122102.539600000018254,1676207.949100000318140,70,13,65501.739,0.050,2325.820000,0.036,0.036,0.295081967213115
1541,1121602.539600000018254,1676207.949100000318140,1122102.539600000018254,1675707.949100000085309,71,13,167367.451,0.021,4213.759000,0.025,0.025,0.471910112359551
1542,1121602.539600000018254,1675707.949100000085309,1122102.539600000018254,1675207.949100000318140,72,13,110742.915,0.060,4660.134000,0.042,0.042,0.325396825396825
1543,1121602.539600000018254,1675207.949100000318140,1122102.539600000018254,1674707.949100000085309,73,13,39043.665,0.270,6958.128000,0.178,0.178,0.769230769230769
1544,1121602.539600000018254,1674707.949100000085309,1122102.539600000018254,1674207.949100000318140,74,13,5114.299,0.035,147.779000,0.029,0.029,0.333333333333333
1545,1121602.539600000018254,1674207.949100000318140,1122102.539600000018254,1673707.949100000085309,75,13,200036.349,0.053,7715.481000,0.039,0.039,0.795454545454545
1546,1121602.539600000018254,1673707.949100000085309,1122102.539600000018254,1673207.949100000318140,76,13,250108.539,0.004,666.410000,0.003,0.003,0.996539792387543
1547,1121602.539600000018254,1673207.949100000318140,1122102.539600000018254,1672707.949100000085309,77,13,250108.539,0.001,173.769000,0.001,0.001,0.981617647058823
1548,1121602.539600000018254,1672707.949100000085309,1122102.539600000018254,1672207.949100000318140,78,13,250108.538,0.000,,,,1
1549,1121602.539600000018254,1672207.949100000318140,1122102.539600000018254,1671707.949100000085309,79,13,250108.538,0.000,,,,1
1550,1121602.539600000018254,1671707.949100000085309,1122102.539600000018254,1671207.949100000318140,80,13,250108.538,0.000,,,,0.67741935483871
1551,1121602.539600000018254,1671207.949100000318140,1122102.539600000018254,1670707.949100000085309,81,13,250108.538,0.000,4.215000,0.000,0.000,0
1552,1121602.539600000018254,1670707.949100000085309,1122102.539600000018254,1670207.949100000318140,82,13,247986.239,0.000,,,,0
1553,1121602.539600000018254,1670207.949100000318140,1122102.539600000018254,1669707.949100000085309,83,13,153705.430,0.012,1310.366000,0.009,0.009,0
1554,1121602.539600000018254,1669707.949100000085309,1122102.539600000018254,1669207.949100000318140,84,13,79611.659,0.048,2624.732000,0.033,0.033,0
1555,1121602.539600000018254,1669207.949100000318140,1122102.539600000018254,1668707.949100000085309,85,13,223883.522,0.000,,,,0
1556,1121602.539600000018254,1668707.949100000085309,1122102.539600000018254,1668207.949100000318140,86,13,250108.538,0.000,,,,0
1557,1121602.539600000018254,1668207.949100000318140,1122102.539600000018254,1667707.949100000085309,87,13,240705.834,0.000,,,,0
1558,1121602.539600000018254,1667707.949100000085309,1122102.539600000018254,1667207.949100000318140,88,13,110610.799,0.000,,,,0
1559,1121602.539600000018254,1667207.949100000318140,1122102.539600000018254,1666707.949100000085309,89,13,62.222,0.000,,,,0
1633,1122102.539600000018254,1686707.949100000085309,1122602.539600000018254,1686207.949100000318140,50,14,5448.215,0.000,,,,1
1634,1122102.539600000018254,1686207.949100000318140,1122602.539600000018254,1685707.949100000085309,51,14,90342.787,0.000,,,,0.480769230769231
1635,1122102.539600000018254,1685707.949100000085309,1122602.539600000018254,1685207.949100000318140,52,14,226911.163,0.001,77.788000,0.000,0.000,0.796934865900383
1636,1122102.539600000018254,1685207.949100000318140,1122602.539600000018254,1684707.949100000085309,53,14,250107.788,0.002,472.937000,0.002,0.002,0.827205882352941
1637,1122102.539600000018254,1684707.949100000085309,1122602.539600000018254,1684207.949100000318140,54,14,250107.788,0.000,0.240000,0.000,0.000,0.508650519031142
1638,1122102.539600000018254,1684207.949100000318140,1122602.539600000018254,1683707.949100000085309,55,14,250107.788,0.056,9947.036000,0.040,0.040,0.442906574394464
1639,1122102.539600000018254,1683707.949100000085309,1122602.539600000018254,1683207.949100000318140,56,14,250107.788,0.003,525.302000,0.002,0.002,0.963235294117647
1640,1122102.539600000018254,1683207.949100000318140,1122602.539600000018254,1682707.949100000085309,57,14,250107.787,0.000,,,,0.930795847750865
1641,1122102.539600000018254,1682707.949100000085309,1122602.539600000018254,1682207.949100000318140,58,14,250107.787,0.033,9359.483000,0.037,0.037,0.0698529411764706
1642,1122102.539600000018254,1682207.949100000318140,1122602.539600000018254,1681707.949100000085309,59,14,250107.787,0.006,9233.679000,0.037,0.037,0.22887323943662
1643,1122102.539600000018254,1681707.949100000085309,1122602.539600000018254,1681207.949100000318140,60,14,250107.787,0.000,,,,0.878787878787879
1644,1122102.539600000018254,1681207.949100000318140,1122602.539600000018254,1680707.949100000085309,61,14,236978.291,0.040,6856.024000,0.029,0.029,0.766798418972332
1645,1122102.539600000018254,1680707.949100000085309,1122602.539600000018254,1680207.949100000318140,62,14,114606.685,0.023,2089.532000,0.018,0.018,0.420634920634921
1646,1122102.539600000018254,1680207.949100000318140,1122602.539600000018254,1679707.949100000085309,63,14,151460.564,0.028,3379.357000,0.022,0.022,0.366863905325444
1647,1122102.539600000018254,1679707.949100000085309,1122602.539600000018254,1679207.949100000318140,64,14,250107.787,0.133,28000.581000,0.112,0.112,0.498269896193772
1648,1122102.539600000018254,1679207.949100000318140,1122602.539600000018254,1678707.949100000085309,65,14,250107.787,0.349,82946.449000,0.332,0.332,0.0698529411764706
1649,1122102.539600000018254,1678707.949100000085309,1122602.539600000018254,1678207.949100000318140,66,14,250107.787,0.544,143292.194000,0.573,0.573,0.0761245674740484
1650,1122102.539600000018254,1678207.949100000318140,1122602.539600000018254,1677707.949100000085309,67,14,250107.787,0.423,107659.951000,0.430,0.430,0.169550173010381
1651,1122102.539600000018254,1677707.949100000085309,1122602.539600000018254,1677207.949100000318140,68,14,208933.398,0.399,89929.403000,0.430,0.430,0.115555555555556
1653,1122102.539600000018254,1676707.949100000085309,1122602.539600000018254,1676207.949100000318140,70,14,8817.641,0.233,1336.428000,0.152,0.152,0.6
1654,1122102.539600000018254,1676207.949100000318140,1122602.539600000018254,1675707.949100000085309,71,14,111278.407,0.120,8637.894000,0.078,0.078,0.8671875
1655,1122102.539600000018254,1675707.949100000085309,1122602.539600000018254,1675207.949100000318140,72,14,219698.891,0.097,14120.377000,0.064,0.064,0.803493449781659
1656,1122102.539600000018254,1675207.949100000318140,1122602.539600000018254,1674707.949100000085309,73,14,10618.382,0.144,1346.756000,0.127,0.127,0
1657,1122102.539600000018254,1674707.949100000085309,1122602.539600000018254,1674207.949100000318140,74,14,537.782,0.000,,,,0
1658,1122102.539600000018254,1674207.949100000318140,1122602.539600000018254,1673707.949100000085309,75,14,195002.026,0.041,5203.468000,0.027,0.027,0.912037037037037
1659,1122102.539600000018254,1673707.949100000085309,1122602.539600000018254,1673207.949100000318140,76,14,250107.786,0.002,297.406000,0.001,0.001,1
1660,1122102.539600000018254,1673207.949100000318140,1122602.539600000018254,1672707.949100000085309,77,14,250107.786,0.000,,,,1
1661,1122102.539600000018254,1672707.949100000085309,1122602.539600000018254,1672207.949100000318140,78,14,250107.786,0.000,,,,1
1662,1122102.539600000018254,1672207.949100000318140,1122602.539600000018254,1671707.949100000085309,79,14,249771.775,0.000,,,,1
1663,1122102.539600000018254,1671707.949100000085309,1122602.539600000018254,1671207.949100000318140,80,14,192043.823,0.000,,,,0.71957671957672
1664,1122102.539600000018254,1671207.949100000318140,1122602.539600000018254,1670707.949100000085309,81,14,213592.439,0.000,,,,0
1665,1122102.539600000018254,1670707.949100000085309,1122602.539600000018254,1670207.949100000318140,82,14,83340.854,0.000,,,,0
1668,1122102.539600000018254,1669207.949100000318140,1122602.539600000018254,1668707.949100000085309,85,14,55443.397,0.000,,,,0
1669,1122102.539600000018254,1668707.949100000085309,1122602.539600000018254,1668207.949100000318140,86,14,63728.825,0.000,,,,0
1670,1122102.539600000018254,1668207.949100000318140,1122602.539600000018254,1667707.949100000085309,87,14,15091.517,0.000,,,,0
1746,1122602.539600000018254,1686707.949100000085309,1123102.539600000018254,1686207.949100000318140,50,15,94404.068,0.000,,,,0.962962962962963
1747,1122602.539600000018254,1686207.949100000318140,1123102.539600000018254,1685707.949100000085309,51,15,250107.032,0.000,,,,0.9375
1748,1122602.539600000018254,1685707.949100000085309,1123102.539600000018254,1685207.949100000318140,52,15,250107.032,0.000,,,,0.654411764705882
1749,1122602.539600000018254,1685207.949100000318140,1123102.539600000018254,1684707.949100000085309,53,15,250107.032,0.000,,,,0.849420849420849
1750,1122602.539600000018254,1684707.949100000085309,1123102.539600000018254,1684207.949100000318140,54,15,250107.032,0.000,,,,0.854671280276817
1751,1122602.539600000018254,1684207.949100000318140,1123102.539600000018254,1683707.949100000085309,55,15,250107.032,0.023,5138.741000,0.021,0.021,0.261484098939929
1752,1122602.539600000018254,1683707.949100000085309,1123102.539600000018254,1683207.949100000318140,56,15,250107.032,0.010,2752.483000,0.011,0.011,0.679856115107914
1753,1122602.539600000018254,1683207.949100000318140,1123102.539600000018254,1682707.949100000085309,57,15,250107.031,0.000,,,,0.899653979238754
1754,1122602.539600000018254,1682707.949100000085309,1123102.539600000018254,1682207.949100000318140,58,15,250107.031,0.000,,,,0.397058823529412
1755,1122602.539600000018254,1682207.949100000318140,1123102.539600000018254,1681707.949100000085309,59,15,250107.031,0.039,8824.715000,0.035,0.035,0
1756,1122602.539600000018254,1681707.949100000085309,1123102.539600000018254,1681207.949100000318140,60,15,250107.031,0.008,1363.909000,0.005,0.005,0.272058823529412
1757,1122602.539600000018254,1681207.949100000318140,1123102.539600000018254,1680707.949100000085309,61,15,250107.031,0.024,5282.889000,0.021,0.021,0.418685121107266
1758,1122602.539600000018254,1680707.949100000085309,1123102.539600000018254,1680207.949100000318140,62,15,250107.031,0.001,308.957000,0.001,0.001,0.753521126760563
1759,1122602.539600000018254,1680207.949100000318140,1123102.539600000018254,1679707.949100000085309,63,15,250107.031,0.003,939.521000,0.004,0.004,0.9765625
1760,1122602.539600000018254,1679707.949100000085309,1123102.539600000018254,1679207.949100000318140,64,15,250107.031,0.080,14353.597000,0.057,0.057,0.650735294117647
1761,1122602.539600000018254,1679207.949100000318140,1123102.539600000018254,1678707.949100000085309,65,15,250107.031,0.435,113299.511000,0.453,0.453,0.0344827586206897
1762,1122602.539600000018254,1678707.949100000085309,1123102.539600000018254,1678207.949100000318140,66,15,250107.031,0.573,147767.732000,0.591,0.591,0.0069204152249135
1763,1122602.539600000018254,1678207.949100000318140,1123102.539600000018254,1677707.949100000085309,67,15,250107.031,0.480,124800.454000,0.499,0.499,0.184115523465704
1764,1122602.539600000018254,1677707.949100000085309,1123102.539600000018254,1677207.949100000318140,68,15,205156.475,0.541,120062.939000,0.585,0.585,0.0343347639484979
1767,1122602.539600000018254,1676207.949100000318140,1123102.539600000018254,1675707.949100000085309,71,15,2521.610,0.000,,,,1
1768,1122602.539600000018254,1675707.949100000085309,1123102.539600000018254,1675207.949100000318140,72,15,238175.638,0.003,549.021000,0.002,0.002,1
1769,1122602.539600000018254,1675207.949100000318140,1123102.539600000018254,1674707.949100000085309,73,15,102162.538,0.010,574.437000,0.006,0.006,0.619834710743802
1770,1122602.539600000018254,1674707.949100000085309,1123102.539600000018254,1674207.949100000318140,74,15,23627.195,0.097,1544.807000,0.065,0.065,0.806451612903226
1771,1122602.539600000018254,1674207.949100000318140,1123102.539600000018254,1673707.949100000085309,75,15,200861.487,0.001,143.665000,0.001,0.001,0.975961538461538
1772,1122602.539600000018254,1673707.949100000085309,1123102.539600000018254,1673207.949100000318140,76,15,250107.030,0.000,,,,1
1773,1122602.539600000018254,1673207.949100000318140,1123102.539600000018254,1672707.949100000085309,77,15,250107.030,0.003,567.337000,0.002,0.002,1
1774,1122602.539600000018254,1672707.949100000085309,1123102.539600000018254,1672207.949100000318140,78,15,247891.015,0.000,,,,0.957746478873239
1775,1122602.539600000018254,1672207.949100000318140,1123102.539600000018254,1671707.949100000085309,79,15,119200.578,0.000,15.028000,0.000,0.000,0.922480620155039
1776,1122602.539600000018254,1671707.949100000085309,1123102.539600000018254,1671207.949100000318140,80,15,40.500,0.000,,,,1
1859,1123102.539600000018254,1686707.949100000085309,1123602.539600000018254,1686207.949100000318140,50,16,167762.500,0.000,,,,0.994818652849741
1860,1123102.539600000018254,1686207.949100000318140,1123602.539600000018254,1685707.949100000085309,51,16,250106.273,0.009,11157.403000,0.045,0.045,0.782608695652174
1861,1123102.539600000018254,1685707.949100000085309,1123602.539600000018254,1685207.949100000318140,52,16,250106.273,0.004,3058.905000,0.012,0.012,0.26643598615917
1862,1123102.539600000018254,1685207.949100000318140,1123602.539600000018254,1684707.949100000085309,53,16,250106.273,0.000,2.916000,0.000,0.000,0.557620817843866
1863,1123102.539600000018254,1684707.949100000085309,1123602.539600000018254,1684207.949100000318140,54,16,250106.273,0.001,110.980000,0.000,0.000,0.8125
1864,1123102.539600000018254,1684207.949100000318140,1123602.539600000018254,1683707.949100000085309,55,16,250106.273,0.000,,,,0.26171875
1865,1123102.539600000018254,1683707.949100000085309,1123602.539600000018254,1683207.949100000318140,56,16,250106.272,0.028,6600.200000,0.026,0.026,0.358695652173913
1866,1123102.539600000018254,1683207.949100000318140,1123602.539600000018254,1682707.949100000085309,57,16,250106.272,0.052,21444.749000,0.086,0.086,0.145328719723183
1867,1123102.539600000018254,1682707.949100000085309,1123602.539600000018254,1682207.949100000318140,58,16,250106.272,0.022,8766.623000,0.035,0.035,0.102941176470588
1868,1123102.539600000018254,1682207.949100000318140,1123602.539600000018254,1681707.949100000085309,59,16,250106.272,0.097,23618.194000,0.094,0.094,0.103806228373702
1869,1123102.539600000018254,1681707.949100000085309,1123602.539600000018254,1681207.949100000318140,60,16,250106.272,0.046,10861.341000,0.043,0.043,0
1870,1123102.539600000018254,1681207.949100000318140,1123602.539600000018254,1680707.949100000085309,61,16,250106.272,0.003,701.329000,0.003,0.003,0.294117647058824
1871,1123102.539600000018254,1680707.949100000085309,1123602.539600000018254,1680207.949100000318140,62,16,250106.272,0.024,3896.401000,0.016,0.016,0.734767025089606
1872,1123102.539600000018254,1680207.949100000318140,1123602.539600000018254,1679707.949100000085309,63,16,250106.272,0.000,,,,0.99645390070922
1873,1123102.539600000018254,1679707.949100000085309,1123602.539600000018254,1679207.949100000318140,64,16,250106.272,0.002,309.874000,0.001,0.001,0.910034602076125
1874,1123102.539600000018254,1679207.949100000318140,1123602.539600000018254,1678707.949100000085309,65,16,250106.272,0.412,114262.748000,0.457,0.457,0.127340823970037
1875,1123102.539600000018254,1678707.949100000085309,1123602.539600000018254,1678207.949100000318140,66,16,250106.272,0.340,104276.595000,0.417,0.417,0.209558823529412
1876,1123102.539600000018254,1678207.949100000318140,1123602.539600000018254,1677707.949100000085309,67,16,250106.271,0.322,84113.268000,0.336,0.336,0.140625
1877,1123102.539600000018254,1677707.949100000085309,1123602.539600000018254,1677207.949100000318140,68,16,201379.331,0.444,92666.474000,0.460,0.460,0.0440528634361234
1880,1123102.539600000018254,1676207.949100000318140,1123602.539600000018254,1675707.949100000085309,71,16,9820.860,0.143,1088.243000,0.111,0.111,0.857142857142857
1881,1123102.539600000018254,1675707.949100000085309,1123602.539600000018254,1675207.949100000318140,72,16,244085.493,0.040,10743.657000,0.044,0.044,0.981132075471698
1882,1123102.539600000018254,1675207.949100000318140,1123602.539600000018254,1674707.949100000085309,73,16,80763.136,0.000,,,,0.8125
1884,1123102.539600000018254,1674207.949100000318140,1123602.539600000018254,1673707.949100000085309,75,16,1296.723,0.000,,,,1
1885,1123102.539600000018254,1673707.949100000085309,1123602.539600000018254,1673207.949100000318140,76,16,25953.267,0.000,,,,0.777777777777778
1886,1123102.539600000018254,1673207.949100000318140,1123602.539600000018254,1672707.949100000085309,77,16,27031.161,0.033,592.777000,0.022,0.022,0.939393939393939
1887,1123102.539600000018254,1672707.949100000085309,1123602.539600000018254,1672207.949100000318140,78,16,20240.691,0.000,,,,0.941176470588235
1971,1123602.539600000018254,1687207.949100000318140,1124102.539600000018254,1686707.949100000085309,49,17,2121.008,0.000,,,,0.75
1972,1123602.539600000018254,1686707.949100000085309,1124102.539600000018254,1686207.949100000318140,50,17,237511.291,0.000,,,,0.99618320610687
1973,1123602.539600000018254,1686207.949100000318140,1124102.539600000018254,1685707.949100000085309,51,17,250105.511,0.077,20608.872000,0.082,0.082,0.55363321799308
